Date,Open,High,Low,Close,Adj Close,Volume
2011-09-30,1024.949951,1154.900024,1015.000000,1114.199951,1005.503357,5402851
2011-10-31,1100.000000,1156.000000,1042.000000,1113.099976,1007.310059,2998121
2011-11-30,1135.000000,1196.699951,1114.750000,1161.250000,1050.884277,3202346
2011-12-31,1155.150024,1209.800049,1047.000000,1130.500000,1023.056702,4240553
2012-01-31,1130.000000,1279.199951,1108.199951,1221.050049,1108.057251,2601987
2012-02-29,1221.050049,1230.000000,1112.000000,1167.849976,1059.780029,2175849
2012-03-31,1172.500000,1250.000000,1046.550049,1244.900024,1129.699585,4519721
2012-04-30,1247.000000,1294.800049,1195.250000,1245.800049,1130.516724,3992227
2012-05-31,1235.000000,1287.000000,1190.000000,1277.550049,1159.328491,2325029
2012-06-30,1278.000000,1285.000000,1175.500000,1240.650024,1133.076050,6050386
2012-07-31,1240.000000,1378.500000,1218.099976,1347.300049,1233.504272,1930023
2012-08-31,1347.300049,1438.000000,1261.099976,1294.000000,1184.706299,2405684
2012-09-30,1298.000000,1334.900024,1269.949951,1313.400024,1202.467896,1915665
2012-10-31,1315.000000,1348.000000,1257.150024,1312.849976,1204.724731,1117685
2012-11-30,1315.000000,1322.000000,1197.599976,1258.550049,1154.896973,2364528
2012-12-31,1268.000000,1400.000000,1255.000000,1342.750000,1232.162231,3123421
2013-01-31,1341.949951,1520.000000,1341.000000,1514.750000,1393.173218,2978109
2013-02-28,1512.199951,1598.000000,1490.250000,1571.800049,1445.644165,1876234
2013-03-31,1558.000000,1575.000000,1364.000000,1376.250000,1265.789185,3260032
2013-04-30,1376.250000,1528.099976,1374.000000,1499.599976,1379.238770,2083478
2013-05-31,1500.000000,1544.750000,1382.099976,1518.400024,1396.530151,1973093
2013-06-30,1508.000000,1830.099976,1465.250000,1815.099976,1684.332886,3459215
2013-07-31,1810.000000,2040.000000,1691.000000,2023.150024,1881.640991,3152017
2013-08-31,2018.000000,2075.850098,1895.099976,1926.699951,1791.937134,2536159
2013-09-30,1927.000000,2258.050049,1911.099976,2108.250000,1960.788330,3278043
2013-10-31,2110.000000,2148.000000,1970.099976,2004.599976,1868.108521,1470068
2013-11-30,2001.000000,2183.300049,1960.000000,2170.949951,2023.131836,2052348
2013-12-31,2180.000000,2384.199951,2150.000000,2236.199951,2083.939209,2778322
2014-01-31,2227.000000,2277.000000,2088.000000,2272.800049,2121.822021,1485563
2014-02-28,2270.000000,2296.899902,2014.699951,2128.250000,1986.874634,3338348
2014-03-31,2145.000000,2270.000000,2101.149902,2189.399902,2043.962280,1873976
2014-04-30,2189.399902,2253.649902,2000.500000,2144.199951,2001.764404,3019206
2014-05-31,2147.000000,2427.000000,2062.500000,2419.449951,2258.730225,2058687
2014-06-30,2415.000000,2613.350098,2336.000000,2577.300049,2429.168701,1413667
2014-07-31,2577.000000,2588.000000,2425.949951,2524.600098,2384.073486,1342004
2014-08-31,2525.000000,2780.000000,2515.000000,2738.199951,2585.784668,1523230
2014-09-30,2749.000000,2834.000000,2415.649902,2604.550049,2459.573486,2479253
2014-10-31,2645.000000,2688.000000,2551.000000,2643.100098,2501.024414,980896
2014-11-30,2643.000000,2709.000000,2348.250000,2554.699951,2417.375732,1253975
2014-12-31,2554.350098,2599.050049,2407.399902,2481.000000,2347.637207,2486429
2015-01-31,2482.100098,2727.000000,2436.000000,2663.750000,2525.611572,1548284
2015-02-28,2675.100098,2810.000000,2501.649902,2547.050049,2414.963867,1423069
2015-03-31,2565.000000,2712.000000,2402.000000,2466.649902,2338.733398,2452454
2015-04-30,2466.649902,2646.949951,2456.600098,2610.600098,2475.218018,2205163
2015-05-31,2610.250000,2644.850098,2477.000000,2552.199951,2419.846924,1885921
2015-06-30,2565.000000,2646.649902,2455.000000,2510.000000,2401.953613,1463153
2015-07-31,2509.899902,2750.949951,2485.800049,2565.250000,2460.112549,1095999
2015-08-31,2567.000000,2641.800049,2493.899902,2587.699951,2481.642578,988265
2015-09-30,2600.000000,2769.000000,2458.000000,2524.649902,2421.176514,3594032
2015-10-31,2497.000000,2551.000000,2333.000000,2365.250000,2278.219482,1223550
2015-11-30,2365.000000,2464.500000,2316.649902,2439.199951,2349.448486,1540410
2015-12-31,2432.100098,2436.350098,2243.750000,2391.199951,2303.214111,1609051
2016-01-31,2392.000000,2439.949951,2119.000000,2181.899902,2106.703125,2318321
2016-02-29,2182.500000,2534.000000,2163.500000,2516.050049,2429.336914,1087795
2016-03-31,2505.050049,2553.149902,2404.949951,2530.050049,2442.854736,1744830
2016-04-30,2530.050049,2645.449951,2432.000000,2575.100098,2486.352051,1263930
2016-05-31,2577.899902,2675.449951,2455.000000,2550.800049,2462.889404,1303910
2016-06-30,2553.100098,2632.000000,2404.500000,2618.550049,2554.521240,1382846
2016-07-31,2620.000000,2740.000000,2471.149902,2512.550049,2457.479492,1211478
2016-08-31,2529.000000,2544.000000,2287.000000,2427.199951,2374.000244,3997517
2016-09-30,2440.000000,2455.000000,2298.850098,2399.250000,2346.662354,2089113
2016-10-31,2394.000000,2394.600098,2054.699951,2276.750000,2232.823486,3258480
2016-11-30,2290.000000,2375.899902,2151.000000,2361.949951,2316.379639,1180000
2016-12-31,2365.000000,2387.000000,2206.550049,2229.899902,2186.877197,2200387
2017-01-31,2224.350098,2555.000000,2154.300049,2466.500000,2425.805664,2671385
2017-02-28,2484.000000,2584.000000,2407.000000,2431.100098,2390.989502,1999462
2017-03-31,2435.000000,2448.000000,2255.000000,2272.100098,2234.613037,1278563
2017-04-30,2272.100098,2636.000000,2271.449951,2544.350098,2502.371338,3292804
2017-05-31,2530.000000,2707.399902,2325.000000,2364.350098,2325.341064,2326625
2017-06-30,2364.000000,2583.699951,2325.000000,2494.050049,2480.294922,1838875
2017-07-31,2494.050049,2547.000000,2458.000000,2496.750000,2489.977539,1244780
2017-08-31,2475.000000,2539.699951,2420.649902,2437.000000,2430.389404,1161151
