Date,Open,High,Low,Close,Adj Close,Volume
2004-06-01,24.590000,27.860001,24.299999,27.480000,21.379137,70477100
2004-07-01,27.520000,28.100000,23.910000,24.629999,19.161867,59640600
2004-08-01,24.510000,26.680000,23.250000,26.100000,20.305511,50761800
2004-09-01,26.150000,27.250000,25.850000,27.049999,21.044601,41167300
2004-10-01,27.020000,27.580000,22.610001,24.209999,18.835110,91723000
2004-11-01,24.150000,26.219999,23.920000,25.940001,20.181036,55397000
2004-12-01,26.000000,27.600000,25.940001,27.000000,21.005709,52102600
2005-01-01,26.950001,27.080000,24.690001,26.049999,20.266613,64763000
2005-02-01,25.549999,26.100000,24.389999,25.549999,19.877617,50801900
2005-03-01,25.580000,25.969999,23.530001,24.150000,18.788435,52236600
2005-04-01,24.969999,25.200001,21.040001,21.700001,16.882362,98810800
2005-05-01,21.650000,23.330000,21.000000,23.280001,18.111588,61095300
2005-06-01,23.240000,24.120001,22.559999,22.670000,17.637011,46249300
2005-07-01,22.700001,25.100000,22.200001,25.040001,19.480844,68416800
2005-08-01,24.799999,25.700001,24.160000,24.400000,18.982931,46807100
2005-09-01,24.500000,26.510000,24.450001,25.459999,19.807598,46113500
2005-10-01,25.330000,26.940001,24.540001,26.309999,20.468885,54874600
2005-11-01,26.090000,28.629999,26.000000,28.440001,22.393875,43679100
2005-12-01,28.500000,29.530001,28.020000,28.870001,22.732462,44847100
2006-01-01,28.840000,32.349998,28.820000,31.530001,24.826963,71952700
2006-02-01,31.350000,33.049999,31.129999,32.660000,25.716736,48806300
2006-03-01,32.759998,32.939999,28.209999,30.070000,23.677351,78452600
2006-04-01,30.059999,30.680000,28.600000,29.070000,22.889942,47232400
2006-05-01,29.020000,30.000000,26.170000,28.150000,22.165527,58902600
2006-06-01,28.150000,29.200001,25.680000,28.320000,22.299385,57083000
2006-07-01,27.750000,29.370001,27.360001,29.260000,23.039549,38983300
2006-08-01,28.850000,29.660000,27.420000,29.660000,23.354511,35184400
2006-09-01,29.799999,33.150002,28.280001,31.709999,24.968700,45445900
2006-10-01,31.549999,33.590000,29.850000,32.910000,25.913588,53513000
2006-11-01,32.700001,35.169998,32.419998,33.700001,26.830202,44338400
2006-12-01,33.799999,38.000000,33.450001,36.930000,29.401760,37760700
2007-01-01,36.549999,37.980000,35.910000,37.750000,30.054605,57978300
2007-02-01,37.740002,39.250000,35.299999,35.779999,28.486193,50089000
2007-03-01,35.049999,38.950001,34.279999,38.540001,30.683565,64686200
2007-04-01,38.369999,39.580002,37.570000,39.099998,31.129404,46514500
2007-05-01,39.009998,41.189999,37.650002,40.939999,32.594311,42643800
2007-06-01,40.900002,44.029999,38.560001,42.889999,34.146797,100658500
2007-07-01,42.619999,44.000000,39.779999,42.130001,33.541733,71958100
2007-08-01,42.049999,42.849998,37.250000,41.209999,32.809284,59963300
2007-09-01,41.250000,41.540001,37.250000,40.250000,32.044964,69244900
2007-10-01,40.250000,42.320000,37.900002,39.049999,31.089594,81764200
2007-11-01,38.860001,39.570000,33.029999,34.560001,27.804808,97094200
2007-12-01,34.500000,38.439999,33.150002,36.029999,28.987480,69566200
2008-01-01,36.380001,36.650002,31.910000,34.619999,27.853077,88359200
2008-02-01,34.130001,37.389999,32.730000,35.250000,28.359940,76378000
2008-03-01,35.130001,36.970001,32.419998,35.169998,28.295580,62093900
2008-04-01,35.180000,39.610001,35.000000,37.549999,30.210373,79990400
2008-05-01,37.529999,42.040001,36.500000,40.820000,32.841209,53438800
2008-06-01,40.570000,41.590000,38.020000,40.720001,32.760765,60211700
2008-07-01,39.830002,42.000000,38.220001,41.759998,33.597473,89425700
2008-08-01,41.830002,41.959999,39.099998,41.360001,33.275665,52197000
2008-09-01,41.779999,43.040001,34.500000,38.000000,30.572412,99579900
2008-10-01,37.630001,37.730000,24.760000,33.049999,26.589958,121041200
2008-11-01,33.220001,33.270000,26.290001,30.980000,25.321199,77945200
2008-12-01,30.000000,32.980000,26.250000,32.790001,26.800583,90823300
2009-01-01,32.540001,34.799999,30.910000,31.559999,25.795259,93406200
2009-02-01,31.219999,33.439999,28.059999,29.190001,23.858166,71822500
2009-03-01,28.600000,32.000000,26.860001,27.490000,22.468683,126636400
2009-04-01,27.260000,29.910000,26.330000,29.430000,24.054327,125957400
2009-05-01,29.610001,30.990000,28.389999,29.930000,24.462992,79422300
2009-06-01,30.170000,33.840000,29.379999,33.459999,27.348206,89818400
2009-07-01,33.279999,35.490002,32.020000,35.070000,28.664122,73501700
2009-08-01,35.320000,36.740002,33.000000,33.000000,26.972231,148209300
2009-09-01,33.250000,38.070000,32.889999,37.270000,30.462273,135999800
2009-10-01,37.040001,39.520000,36.389999,37.080002,30.306978,117434200
2009-11-01,37.000000,41.070000,36.930000,41.040001,34.194221,75115800
2009-12-01,41.250000,43.330002,40.360001,41.500000,34.577480,91863900
2010-01-01,41.520000,43.889999,40.939999,40.990002,34.152557,83773900
2010-02-01,41.160000,41.840000,39.549999,39.970001,33.302708,72475100
2010-03-01,39.880001,42.990002,39.880001,41.950001,34.952423,86658100
2010-04-01,42.169998,44.669998,41.230000,43.639999,36.360519,88941500
2010-05-01,43.439999,43.820000,37.000000,37.520000,31.535769,117286900
2010-06-01,37.279999,41.130001,36.049999,38.650002,32.485538,153840800
2010-07-01,38.360001,40.619999,37.680000,39.639999,33.317638,89911200
2010-08-01,40.169998,40.750000,36.450001,36.599998,30.762495,83355800
2010-09-01,36.970001,42.799999,36.970001,42.490002,35.713078,82425900
2010-10-01,43.830002,45.970001,43.830002,44.709999,37.578995,99629100
