Date,Open,High,Low,Close,Adj Close,Volume
2009-07-31,182.000000,188.800003,167.000000,174.289993,72.316742,354984610
2009-08-31,176.100006,221.899994,171.500000,219.494995,91.073280,404299940
2009-09-30,219.154999,249.899994,204.699997,219.104996,90.911461,600154300
2009-10-31,218.119995,238.449997,205.740005,223.955002,92.923851,501086390
2009-11-30,224.600006,237.500000,212.524994,226.899994,94.145767,394085800
2009-12-31,227.005005,231.500000,195.505005,205.660004,85.332840,378997340
2010-01-31,214.800003,214.800003,186.309998,197.429993,81.918022,362690990
2010-02-28,199.054993,212.195007,197.419998,207.820007,90.895401,296748230
2010-03-31,208.000000,231.889999,201.199997,230.070007,100.627014,346133120
2010-04-30,229.000000,234.899994,213.800003,226.880005,99.231789,375413950
2010-05-31,225.110001,263.010010,220.210007,230.199997,100.683876,299966740
2010-06-30,229.110001,252.199997,225.354996,250.289993,119.977577,286561750
2010-07-31,251.994995,288.480011,251.199997,276.640015,132.608566,381534880
2010-08-31,277.500000,327.470001,273.725006,324.045013,155.332352,386816160
2010-09-30,323.940002,332.484985,307.600006,315.059998,151.025360,242748290
2010-10-31,319.500000,351.500000,277.500000,299.220001,143.432373,566261760
2010-11-30,299.899994,317.359985,265.549988,281.190002,134.789642,565857660
2010-12-31,283.269989,285.200012,246.309998,264.239990,126.664566,579720810
2011-01-31,265.260010,281.475006,247.630005,263.045013,126.091751,496229870
2011-02-28,265.700012,288.850006,252.044998,276.529999,132.555832,375049320
2011-03-31,276.529999,296.005005,270.510010,280.459991,134.439697,285712410
2011-04-30,281.000000,281.899994,216.500000,229.794998,110.153221,601057420
2011-05-31,230.880005,243.300003,212.005005,240.464996,132.367447,395944050
2011-06-30,241.850006,252.970001,233.470001,234.479996,129.072922,281850950
2011-07-31,236.509995,238.300003,186.660004,197.380005,108.650696,449723690
2011-08-31,199.100006,204.794998,180.850006,191.104996,105.196510,638677070
2011-09-30,188.214996,198.899994,171.000000,190.630005,104.935059,611647990
2011-10-31,189.250000,201.750000,162.725006,176.244995,97.016617,717022820
2011-11-30,181.600006,195.985001,157.110001,161.904999,89.122963,674271260
2011-12-31,162.899994,208.595001,161.139999,206.160004,113.483765,507366830
2012-01-31,205.100006,247.500000,198.229996,224.755005,123.719666,721476290
2012-02-29,223.384995,237.440002,204.714996,209.634995,115.396629,588096710
2012-03-31,210.000000,234.970001,209.005005,213.809998,117.694824,436579170
2012-04-30,213.809998,216.889999,180.229996,205.604996,113.178261,778308620
2012-05-31,205.994995,224.399994,197.404999,215.899994,144.761719,675324690
2012-06-30,216.979996,225.255005,193.149994,200.509995,134.442657,513166880
2012-07-31,201.000000,208.895004,181.514999,183.735001,123.194962,621691260
2012-08-31,185.000000,227.800003,182.699997,224.059998,150.233032,518389820
2012-09-30,224.240005,236.255005,201.029999,211.024994,141.493011,474785820
2012-10-31,211.199997,226.934998,204.100006,217.029999,145.519394,413217690
2012-11-30,218.000000,240.815002,217.350006,238.550003,159.948624,386839220
2012-12-31,240.490005,255.169998,239.755005,243.800003,163.468781,408572780
2013-01-31,243.100006,245.210007,205.100006,208.089996,139.525101,430445010
2013-02-28,208.699997,227.380005,202.710007,207.274994,138.978622,410246090
2013-03-31,208.500000,236.000000,197.610001,226.429993,151.822113,341275490
2013-04-30,226.429993,247.199997,204.205002,204.675003,137.235321,501619750
2013-05-31,204.809998,208.399994,189.210007,195.380005,162.120987,435869660
2013-06-30,196.300003,202.899994,169.000000,170.839996,141.758362,484328200
2013-07-31,171.794998,172.899994,145.270004,151.895004,126.038315,548347800
2013-08-31,152.000000,184.449997,145.570007,161.490005,134.000000,482393850
2013-09-30,162.235001,180.339996,157.384995,179.675003,149.089401,414160840
2013-10-31,179.300003,190.789993,165.264999,181.945007,150.972977,456503920
2013-11-30,182.699997,192.399994,171.250000,176.649994,146.579330,339419830
2013-12-31,177.199997,180.600006,151.005005,152.384995,126.444893,320936250
2014-01-31,152.500000,154.000000,145.509995,153.324997,127.224899,296678260
2014-02-28,153.000000,193.880005,151.500000,191.770004,159.125504,505242250
2014-03-31,192.800003,212.490005,186.750000,207.860001,189.252777,378084600
2014-04-30,207.860001,283.489990,203.500000,254.225006,231.467285,635372890
2014-05-31,254.899994,276.149994,252.669998,268.625000,259.490295,411652990
2014-06-30,269.899994,272.899994,236.639999,243.925003,235.630249,375131560
2014-07-31,241.500000,257.739990,235.009995,246.070007,237.702316,348137400
2014-08-31,247.699997,264.399994,235.005005,244.570007,236.253326,383902910
2014-09-30,244.500000,270.980011,234.604996,270.279999,261.089050,272704970
2014-10-31,270.600006,322.500000,269.424988,321.399994,310.470673,361008390
2014-11-30,322.799988,326.950012,287.000000,311.850006,301.245453,334421158
2014-12-31,312.450012,336.000000,295.149994,308.950012,298.444061,309069932
2015-01-31,309.500000,313.149994,275.700012,299.899994,289.701782,388866504
2015-02-28,305.899994,315.000000,255.199997,267.049988,257.968872,333266917
2015-03-31,266.649994,294.899994,263.149994,269.750000,260.577057,265529226
2015-04-30,269.750000,305.000000,259.649994,278.149994,268.691406,323311496
2015-05-31,278.649994,282.000000,248.850006,262.750000,257.019257,323218125
2015-06-30,263.100006,274.649994,252.300003,270.049988,264.160004,214330493
2015-07-31,270.000000,291.799988,240.000000,247.350006,241.955139,438049369
2015-08-31,244.850006,248.449997,220.149994,237.149994,231.977615,303647862
2015-09-30,241.199997,257.149994,234.399994,237.050003,231.879807,211657989
2015-10-31,238.000000,253.000000,232.699997,248.649994,243.226791,225414546
2015-11-30,250.850006,251.899994,224.000000,224.449997,219.554596,228912040
2015-12-31,225.000000,228.899994,171.500000,179.899994,175.976257,403912638
2016-01-31,181.949997,181.949997,148.250000,158.750000,155.287567,640117323
2016-02-29,160.500000,198.750000,158.550003,194.250000,190.013290,485872509
2016-03-31,193.699997,202.550003,180.199997,189.000000,184.877792,390063790
2016-04-30,187.600006,205.699997,166.399994,204.949997,200.479919,535804201
2016-05-31,205.949997,221.899994,195.399994,218.800003,214.027832,671633313
2016-06-30,220.800003,235.149994,216.500000,229.399994,227.344009,333949518
2016-07-31,230.800003,260.399994,223.199997,252.500000,250.236984,472055972
2016-08-31,251.949997,271.600006,243.500000,251.250000,248.998184,302189008
2016-09-30,253.000000,264.899994,245.850006,258.000000,255.687683,244910301
2016-10-31,257.000000,288.799988,235.000000,258.350006,256.034546,486405242
2016-11-30,259.649994,269.350006,243.100006,250.199997,247.957596,258918951
2016-12-31,252.500000,268.200012,241.100006,260.350006,258.016632,266397653
2017-01-31,262.000000,282.799988,261.600006,269.200012,266.787323,301070852
2017-02-28,270.000000,295.000000,264.250000,293.399994,290.770416,320559666
2017-03-31,294.799988,298.750000,279.250000,289.750000,287.153137,245342314
2017-04-30,289.750000,315.299988,281.049988,288.299988,285.716125,379508946
2017-05-31,287.950012,295.899994,269.700012,273.649994,273.649994,309261090
2017-06-30,274.100006,313.850006,272.049988,312.500000,312.500000,252255178
2017-07-31,314.000000,314.799988,271.200012,277.750000,277.750000,337859310
2017-08-31,277.649994,280.399994,249.500000,253.850006,253.850006,251103632
