Date,Open,High,Low,Close,Adj Close,Volume
2004-06-01,14.320000,15.480000,13.300000,13.550000,13.550000,15319400
2004-07-01,14.400000,14.660000,13.550000,14.100000,14.100000,16547900
2004-08-01,14.000000,16.020000,13.600000,14.880000,14.880000,17001300
2004-09-01,14.900000,15.500000,14.050000,15.150000,15.150000,7062100
2004-10-01,15.320000,16.480000,13.300000,13.550000,13.550000,12319400
2004-11-01,13.550000,17.400000,13.220000,17.150000,17.150000,17789800
2004-12-01,17.549999,18.559999,16.309999,17.990000,17.990000,11564500
2005-01-01,17.980000,21.900000,16.750000,21.600000,21.600000,13444400
2005-02-01,21.600000,22.129999,20.650000,21.799999,21.799999,7631100
2005-03-01,21.750000,21.840000,19.620001,21.549999,21.549999,6526800
2005-04-01,22.950001,24.139999,21.110001,23.150000,23.150000,5946200
2005-05-01,23.500000,26.250000,23.200001,26.170000,26.170000,3674800
2005-06-01,25.600000,26.600000,22.100000,22.860001,22.860001,8026900
2005-07-01,23.260000,23.650000,21.000000,23.020000,23.020000,31327000
2005-08-01,23.049999,24.809999,22.139999,22.750000,22.750000,25995900
2005-09-01,22.900000,24.150000,19.840000,20.559999,20.559999,30448800
2005-10-01,20.309999,21.840000,18.010000,19.010000,19.010000,30216600
2005-11-01,18.969999,22.160000,18.830000,22.110001,22.110001,20919700
2005-12-01,22.480000,23.010000,20.180000,21.459999,21.459999,22282400
2006-01-01,21.500000,23.850000,19.459999,22.850000,22.850000,32695300
2006-02-01,22.469999,24.490000,21.750000,22.180000,22.180000,13648600
2006-03-01,22.530001,23.629999,21.209999,22.700001,22.700001,22106400
2006-04-01,22.600000,23.540001,20.129999,21.049999,21.049999,18013900
2006-05-01,21.200001,22.270000,18.500000,18.770000,18.770000,22032900
2006-06-01,18.760000,19.340000,14.830000,18.120001,18.120001,36795300
2006-07-01,18.030001,18.309999,16.160000,17.790001,17.790001,19900700
2006-08-01,17.950001,20.049999,17.350000,19.870001,19.870001,18233400
2006-09-01,19.820000,20.020000,15.950000,16.590000,16.590000,27056900
2006-10-01,16.580000,17.090000,14.670000,15.920000,15.920000,32392100
2006-11-01,16.010000,16.969999,14.970000,15.560000,15.560000,14024200
2006-12-01,15.630000,15.630000,13.730000,15.070000,15.070000,18480100
2007-01-01,15.550000,16.139999,13.830000,14.010000,14.010000,17219000
2007-02-01,14.220000,17.440001,14.200000,16.150000,16.150000,16210600
2007-03-01,15.750000,18.780001,15.360000,17.480000,17.480000,24997800
2007-04-01,17.559999,20.850000,17.520000,20.209999,20.209999,20789400
2007-05-01,20.219999,22.290001,19.959999,20.180000,20.180000,19105100
2007-06-01,19.900000,24.940001,19.650000,22.629999,22.629999,23440300
2007-07-01,22.900000,24.049999,21.680000,23.110001,23.110001,31681000
2007-08-01,22.450001,25.240000,20.309999,21.360001,21.360001,24959900
2007-09-01,20.830000,24.260000,20.559999,23.940001,23.940001,12546800
2007-10-01,23.860001,27.280001,21.440001,27.049999,27.049999,34710800
2007-11-01,27.379999,31.290001,25.660000,28.080000,28.080000,30444200
2007-12-01,27.500000,29.070000,23.879999,25.980000,25.980000,17579200
2008-01-01,25.690001,25.690001,20.450001,21.459999,21.459999,35005100
2008-02-01,21.080000,24.959999,19.930000,23.660000,23.660000,24884000
2008-03-01,23.809999,25.280001,20.879999,22.330000,22.330000,29250800
2008-04-01,22.559999,25.309999,20.910000,21.770000,21.770000,22800900
2008-05-01,21.860001,24.100000,20.879999,22.040001,22.040001,20156500
2008-06-01,22.150000,22.150000,18.010000,18.680000,18.680000,19383100
2008-07-01,18.270000,18.750000,14.510000,14.860000,14.860000,29552700
2008-08-01,14.930000,15.080000,12.280000,12.320000,12.320000,14993300
2008-09-01,11.010000,13.890000,10.800000,12.700000,12.700000,28735700
2008-10-01,12.690000,13.250000,5.330000,9.220000,9.220000,26770500
2008-11-01,8.600000,9.920000,5.510000,7.050000,7.050000,17937200
2008-12-01,7.610000,9.630000,6.640000,8.280000,8.280000,12173300
2009-01-01,8.700000,10.190000,8.200000,9.520000,9.520000,18006100
2009-02-01,9.560000,10.850000,7.970000,8.330000,8.330000,25628900
2009-03-01,7.870000,11.140000,7.430000,10.220000,10.220000,44444800
2009-04-01,10.300000,13.060000,10.220000,12.290000,12.290000,33102800
2009-05-01,12.460000,12.950000,11.000000,11.780000,11.780000,30292300
2009-06-01,11.830000,12.920000,11.310000,12.490000,12.490000,27183600
2009-07-01,12.730000,15.290000,12.380000,14.450000,14.450000,28783000
2009-08-01,14.810000,15.200000,13.470000,14.480000,14.480000,37897700
2009-09-01,14.700000,15.850000,13.930000,14.330000,14.330000,44780400
2009-10-01,14.300000,14.660000,11.800000,11.900000,11.900000,65780100
2009-11-01,12.110000,14.140000,11.920000,14.000000,14.000000,32598200
2009-12-01,14.680000,17.049999,14.560000,16.930000,16.930000,25822900
2010-01-01,17.889999,18.450001,16.170000,16.219999,16.219999,27353400
2010-02-01,16.010000,16.910000,14.660000,15.040000,15.040000,33062700
2010-03-01,15.200000,17.799999,15.020000,17.680000,17.680000,31851300
2010-04-01,18.370001,21.590000,18.320000,21.100000,21.100000,29888500
2010-05-01,20.990000,21.150000,16.010000,17.889999,17.889999,39215600
2010-06-01,18.000000,18.580000,16.030001,16.100000,16.100000,43371300
2010-07-01,15.990000,17.000000,14.690000,15.370000,15.370000,38103300
2010-08-01,15.610000,16.280001,13.750000,14.080000,14.080000,27835400
2010-09-01,14.040000,18.020000,14.000000,17.440001,17.440001,32885100
2010-10-01,17.610001,18.920000,16.709999,17.209999,17.209999,26975000
2010-11-01,17.150000,18.350000,16.309999,17.040001,17.040001,21702000
2010-12-01,17.570000,18.680000,17.000000,17.750000,17.750000,17462200
2011-01-01,18.010000,18.240000,16.230000,16.950001,16.950001,26787000
2011-02-01,17.100000,17.620001,15.810000,15.980000,15.980000,21805500
2011-03-01,16.150000,16.320000,15.020000,15.730000,15.730000,21719000
2011-04-01,15.970000,18.900000,15.970000,17.820000,17.820000,26093700
2011-05-01,18.320000,18.620001,16.299999,16.610001,16.610001,29242700
2011-06-01,16.430000,16.430000,12.920000,14.050000,14.050000,31100700
2011-07-01,14.290000,14.690000,12.450000,12.840000,12.840000,26186600
2011-08-01,13.280000,13.390000,8.470000,9.940000,9.940000,35341000
2011-09-01,9.750000,9.820000,7.380000,8.150000,8.150000,23691800
2011-10-01,8.100000,11.050000,7.640000,10.060000,10.060000,23958500
2011-11-01,10.120000,11.780000,9.550000,11.750000,11.750000,22094400
2011-12-01,11.630000,11.680000,9.400000,10.530000,10.530000,16888900
2012-01-01,11.010000,13.200000,10.740000,12.890000,12.890000,16663100
2012-02-01,13.430000,13.670000,12.460000,13.160000,13.160000,15874800
2012-03-01,13.170000,13.380000,11.520000,11.770000,11.770000,16195400
2012-04-01,11.800000,12.350000,10.980000,11.170000,11.170000,13011200
2012-05-01,11.200000,11.280000,8.420000,8.790000,8.790000,13133500
2012-06-01,8.630000,9.920000,8.410000,9.450000,9.450000,10450500
2012-07-01,9.500000,10.820000,9.060000,10.690000,10.690000,10493800
2012-08-01,10.750000,11.980000,10.390000,11.760000,11.760000,8560700
2012-09-01,11.740000,13.400000,11.690000,12.570000,12.570000,12850100
2012-10-01,12.730000,15.060000,11.780000,14.840000,14.840000,10229200
2012-11-01,15.310000,16.799999,15.180000,15.880000,15.880000,15736900
2012-12-01,15.810000,16.379999,13.570000,14.480000,14.480000,21966700
2013-01-01,14.740000,14.990000,12.840000,13.360000,13.360000,26851400
2013-02-01,13.150000,14.310000,12.630000,13.900000,13.900000,19873900
2013-03-01,13.780000,14.830000,13.590000,14.590000,14.590000,13733500
2013-04-01,14.250000,14.330000,12.980000,13.720000,13.720000,18188300
2013-05-01,13.820000,14.030000,12.880000,13.720000,13.720000,12008500
2013-06-01,13.960000,14.250000,11.090000,11.870000,11.870000,12628500
2013-07-01,12.270000,12.760000,11.420000,12.390000,12.390000,11222700
2013-08-01,12.530000,13.300000,12.020000,12.980000,12.980000,6361400
2013-09-01,13.140000,13.570000,11.900000,11.930000,11.930000,10076000
2013-10-01,11.960000,12.120000,11.130000,11.700000,11.700000,11295400
2013-11-01,11.750000,11.820000,10.460000,11.590000,11.590000,5811000
2013-12-01,11.520000,12.150000,10.930000,12.140000,12.140000,5280800
2014-01-01,11.910000,12.790000,11.620000,11.730000,11.730000,10082400
2014-02-01,11.670000,12.470000,11.180000,11.340000,11.340000,12090200
2014-03-01,11.120000,12.530000,10.660000,12.500000,12.500000,12218200
2014-04-01,12.520000,14.160000,12.490000,13.310000,13.310000,10752600
2014-05-01,13.300000,14.080000,13.220000,13.220000,13.220000,6897800
2014-06-01,13.130000,15.780000,13.080000,15.770000,15.770000,7009400
2014-07-01,15.900000,16.510000,15.460000,16.250000,16.250000,4932800
2014-08-01,16.209999,17.410000,16.110001,17.260000,17.260000,3571800
2014-09-01,17.049999,17.750000,15.740000,15.750000,15.750000,5196400
2014-10-01,15.300000,15.870000,13.840000,15.020000,15.020000,13600700
2014-11-01,14.930000,15.920000,14.830000,15.320000,15.320000,5581400
2014-12-01,15.430000,16.110001,15.030000,15.150000,15.150000,6454300
2015-01-01,14.720000,18.430000,14.220000,16.190001,16.190001,8115900
2015-02-01,15.920000,16.549999,15.250000,15.470000,15.470000,6028000
2015-03-01,15.210000,15.310000,13.540000,14.310000,14.310000,10499400
2015-04-01,14.560000,15.010000,13.640000,13.820000,13.820000,9262700
2015-05-01,13.840000,14.130000,12.980000,13.210000,13.210000,9305700
2015-06-01,13.150000,13.730000,11.230000,11.590000,11.590000,16020000
2015-07-01,11.540000,11.540000,9.530000,9.570000,9.570000,14912100
2015-08-01,9.850000,10.290000,8.200000,10.020000,10.020000,20360100
2015-09-01,9.780000,10.890000,9.180000,10.240000,10.240000,13950500
2015-10-01,9.520000,10.790000,9.340000,9.500000,9.500000,13285300
2015-11-01,9.560000,11.060000,8.800000,10.820000,10.820000,11528600
2015-12-01,10.780000,11.060000,10.020000,10.440000,10.440000,10611600
2016-01-01,10.040000,10.090000,8.430000,9.050000,9.050000,11839700
2016-02-01,9.180000,10.080000,8.510000,10.010000,10.010000,6538900
2016-03-01,10.090000,11.690000,9.850000,11.430000,11.430000,8201300
2016-04-01,11.440000,12.110000,10.160000,10.250000,10.250000,12306600
2016-05-01,10.420000,11.440000,10.090000,10.900000,10.900000,8431400
2016-06-01,10.790000,11.590000,9.840000,11.590000,11.590000,9189000
2016-07-01,11.660000,14.060000,11.360000,13.960000,13.960000,9110400
2016-08-01,13.980000,14.360000,13.340000,13.360000,13.360000,8871500
2016-09-01,13.250000,14.020000,12.290000,12.720000,12.720000,8952900
2016-10-01,12.710000,13.660000,11.880000,12.010000,12.010000,6811400
2016-11-01,12.210000,12.350000,11.260000,11.880000,11.880000,12346000
2016-12-01,12.050000,13.430000,11.800000,12.850000,12.850000,6288300
2017-01-01,13.160000,14.060000,12.910000,13.480000,13.480000,9277200
2017-02-01,13.530000,13.600000,12.090000,12.130000,12.130000,10843300
2017-03-01,12.180000,13.820000,11.910000,13.620000,13.620000,9991200
2017-04-01,13.580000,13.960000,12.500000,12.870000,12.870000,8115300
2017-05-01,12.950000,14.750000,12.740000,14.570000,14.570000,10227400
2017-06-01,14.600000,16.969999,14.510000,16.070000,16.070000,18459500
2017-07-01,16.049999,17.049999,13.780000,14.230000,14.230000,19866700
2017-08-01,14.120000,14.270000,12.740000,13.970000,13.970000,15842800
2017-09-01,13.850000,15.080000,13.270000,13.420000,13.420000,13683100
