Date,Open,High,Low,Close,Adj Close,Volume
2009-03-31,197.000000,227.990005,190.320007,221.000000,190.804001,149700025
2009-04-30,221.000000,307.940002,221.000000,288.899994,249.426605,179763590
2009-05-31,290.799988,316.799988,269.579987,298.630005,257.827179,143376040
2009-06-30,299.600006,309.600006,266.609985,299.820007,267.432434,141639130
2009-07-31,300.000000,303.739990,271.000000,294.200012,262.419525,98821775
2009-08-31,296.010010,332.000000,285.000000,330.100006,294.441528,86372025
2009-09-30,328.000000,347.760010,314.049988,324.140015,289.125336,66907960
2009-10-31,325.000000,362.000000,316.269989,353.250000,315.090729,73678025
2009-11-30,355.940002,367.799988,328.420013,340.450012,303.673462,69553670
2009-12-31,341.040009,358.000000,310.500000,326.209991,290.971680,104940265
2010-01-31,325.600006,346.950012,309.799988,340.959991,304.128357,79932720
2010-02-28,344.799988,398.000000,325.769989,386.700012,344.927399,107546720
2010-03-31,390.000000,402.000000,378.100006,400.089996,356.870911,62394145
2010-04-30,397.000000,399.000000,357.000000,377.690002,336.890656,66807210
2010-05-31,377.940002,402.000000,361.670013,383.799988,342.340637,77587895
2010-06-30,382.399994,427.399994,379.000000,425.380005,391.931488,76600320
2010-07-31,426.000000,447.959991,409.600006,426.850006,393.285889,75287525
2010-08-31,427.109985,502.160004,424.000000,497.869995,458.721436,101088995
2010-09-30,498.399994,507.980011,447.399994,455.980011,420.125366,82335535
2010-10-31,459.600006,483.959991,451.700012,457.079987,421.138855,66590725
2010-11-30,457.709991,485.000000,430.000000,469.269989,432.370331,87870600
2010-12-31,474.000000,479.929993,399.239990,409.459991,377.263306,110839325
2011-01-31,415.380005,448.619995,396.279999,410.450012,378.175476,86295295
2011-02-28,414.959991,479.179993,411.799988,469.170013,432.278229,99804860
2011-03-31,470.600006,488.209991,455.000000,459.109985,423.009216,75872330
2011-04-30,461.200012,481.739990,441.559998,479.910004,442.173706,85950775
2011-05-31,478.000000,504.989990,454.390015,503.109985,463.549377,69427015
2011-06-30,508.000000,519.000000,481.100006,486.799988,464.501129,62370344
2011-07-31,493.450012,495.950012,436.149994,471.950012,450.331390,69595276
2011-08-31,484.000000,497.649994,439.450012,467.649994,446.228363,76625094
2011-09-30,460.149994,497.000000,436.549988,490.000000,467.554504,79330681
2011-10-31,485.100006,493.000000,411.299988,442.500000,422.230377,68280878
2011-11-30,458.950012,470.899994,400.250000,426.850006,407.297272,75955834
2011-12-31,428.899994,504.000000,419.500000,492.100006,469.558319,54222107
2012-01-31,494.500000,539.900024,481.350006,517.099976,493.413208,75955717
2012-02-29,517.000000,534.500000,493.000000,519.849976,496.037231,57849215
2012-03-31,518.000000,558.000000,515.849976,542.500000,517.649719,46988839
2012-04-30,542.500000,558.000000,482.200012,506.200012,483.012512,65625565
2012-05-31,504.000000,564.900024,485.049988,563.549988,537.735474,61845402
2012-06-30,564.000000,593.799988,560.000000,587.750000,565.254211,52471075
2012-07-31,585.549988,609.500000,577.299988,595.349976,572.563293,51436713
2012-08-31,597.549988,638.900024,583.349976,629.150024,605.069702,55415268
2012-09-30,629.000000,644.799988,505.049988,634.200012,609.926392,45320334
2012-10-31,632.750000,705.500000,627.500000,703.950012,677.006714,44017012
2012-11-30,700.000000,701.150024,669.750000,678.599976,652.626953,47307908
2012-12-31,682.099976,690.000000,640.099976,643.049988,618.437683,57557588
2013-01-31,644.799988,680.900024,619.349976,625.349976,601.415100,59806136
2013-02-28,625.000000,660.000000,602.549988,625.349976,601.415100,72692943
2013-03-31,624.650024,702.000000,613.400024,682.299988,656.185364,69125249
2013-04-30,682.299988,727.299988,669.950012,700.500000,673.688721,52577655
2013-05-31,698.000000,701.400024,620.000000,669.500000,643.875305,61020324
2013-06-30,669.000000,698.049988,606.900024,609.750000,591.310425,69651560
2013-07-31,613.900024,637.799988,528.000000,594.000000,576.036743,125516264
2013-08-31,598.000000,689.900024,557.049988,593.049988,575.115479,92943189
2013-09-30,598.799988,689.000000,589.349976,680.799988,660.211792,64907794
2013-10-31,681.599976,688.000000,616.700012,661.299988,641.301453,53261502
2013-11-30,662.000000,717.400024,649.549988,665.849976,645.713928,69451647
2013-12-31,668.000000,685.000000,625.099976,628.500000,609.493408,52047623
2014-01-31,629.950012,682.900024,616.799988,669.599976,649.350464,24723096
2014-02-28,665.200012,760.750000,662.500000,748.799988,726.155457,53187016
2014-03-31,751.500000,753.549988,707.299988,721.299988,699.487061,39141987
2014-04-30,721.299988,854.000000,711.450012,792.750000,768.776306,63214948
2014-05-31,793.500000,856.000000,793.500000,821.549988,796.705261,38891936
2014-06-30,823.000000,860.700012,807.150024,834.000000,815.619751,39914876
2014-07-31,826.049988,852.799988,791.400024,843.549988,824.959290,32769538
2014-08-31,845.900024,879.799988,838.599976,872.650024,853.417969,41638888
2014-09-30,866.000000,914.599976,854.099976,911.849976,891.754028,31379333
2014-10-31,915.200012,965.900024,893.000000,957.150024,936.055725,37899121
2014-11-30,958.299988,973.950012,916.000000,951.599976,930.627991,33718194
2014-12-31,951.000000,1100.599976,936.250000,1077.349976,1053.606689,41996943
2015-01-31,1068.500000,1093.000000,1030.000000,1054.000000,1030.771240,32807209
2015-02-28,1080.349976,1109.300049,1002.099976,1022.700012,1000.161072,46004947
2015-03-31,1026.099976,1059.000000,979.049988,988.799988,967.008179,31788937
2015-04-30,988.799988,1054.000000,944.200012,1050.550049,1027.397339,32770390
2015-05-31,1048.949951,1072.000000,990.150024,1067.150024,1043.631470,36851641
2015-06-30,1061.349976,1128.000000,1054.050049,1111.650024,1087.150757,30715466
2015-07-31,1112.750000,1117.500000,1005.700012,1027.449951,1012.358765,28556502
2015-08-31,1021.299988,1073.900024,977.000000,1068.800049,1053.101563,33908891
2015-09-30,1075.199951,1124.000000,1059.349976,1099.599976,1083.449097,24932685
2015-10-31,1095.050049,1098.099976,1041.000000,1077.750000,1061.920044,20925286
2015-11-30,1077.050049,1092.699951,1040.099976,1082.150024,1066.255371,24421701
2015-12-31,1082.400024,1108.000000,1007.900024,1049.849976,1034.429810,27877207
2016-01-31,1058.000000,1067.000000,928.000000,971.849976,957.575500,35736169
2016-02-29,974.950012,1078.900024,971.849976,1071.150024,1055.416992,31348603
2016-03-31,1068.800049,1136.699951,1042.849976,1132.349976,1115.718140,24789397
2016-04-30,1127.750000,1195.000000,1113.150024,1181.900024,1164.540283,27442206
2016-05-31,1182.949951,1191.849976,1144.250000,1176.449951,1159.170288,29475908
2016-06-30,1180.000000,1251.250000,1160.900024,1246.199951,1237.973999,29118968
2016-07-31,1249.000000,1295.000000,1213.800049,1291.199951,1282.676880,29235419
2016-08-31,1288.000000,1318.449951,1265.400024,1272.849976,1264.448120,26015242
2016-09-30,1281.000000,1300.050049,1224.150024,1259.050049,1250.739258,19719608
2016-10-31,1256.000000,1289.000000,1158.000000,1199.599976,1191.681641,38038267
2016-11-30,1202.300049,1212.000000,1163.599976,1184.449951,1176.631592,25430778
2016-12-31,1209.449951,1300.000000,1183.099976,1286.650024,1278.156982,32853352
2017-01-31,1286.199951,1454.000000,1280.500000,1390.099976,1380.924072,132053238
2017-02-28,1396.449951,1479.949951,1369.000000,1442.550049,1433.027954,36215227
2017-03-31,1446.000000,1573.949951,1425.050049,1546.500000,1536.291748,33404392
2017-04-30,1546.500000,1648.000000,1522.599976,1636.199951,1625.399658,25075665
2017-05-31,1639.000000,1716.000000,1620.550049,1652.050049,1641.145142,23376096
2017-06-30,1652.599976,1798.800049,1645.000000,1784.400024,1784.400024,31339339
2017-07-31,1781.849976,1809.150024,1731.150024,1776.449951,1776.449951,25634365
2017-08-31,1781.000000,1868.000000,1738.000000,1805.699951,1805.699951,39056437
