Date,Open,High,Low,Close,Adj Close,Volume
2009-11-30,159.272995,166.809006,145.544998,159.455002,86.815895,515985185
2009-12-31,160.000000,164.973007,140.908997,150.973007,82.197838,508894133
2010-01-31,149.108994,161.272995,142.908997,158.572998,86.335686,407928242
2010-02-28,160.927002,176.509003,155.636002,173.182007,94.289619,470919422
2010-03-31,174.000000,183.582001,164.100006,173.082001,94.235168,462647161
2010-04-30,172.018005,174.173004,145.882004,157.873001,85.954575,520860686
2010-05-31,154.845001,165.455002,129.455002,156.673004,85.301239,464927448
2010-06-30,155.354996,169.455002,151.490997,164.526993,97.371330,347431771
2010-07-31,165.817993,186.182007,165.636002,177.764008,105.205345,487528099
2010-08-31,178.244995,208.727005,178.244995,202.354996,119.758919,405179315
2010-09-30,203.100006,214.000000,195.272995,211.455002,125.144539,415430339
2010-10-31,215.682007,241.259995,198.408997,207.654999,122.895584,495661398
2010-11-30,209.091003,219.309998,189.291000,208.199997,123.218147,445609457
2010-12-31,209.817993,210.617996,180.281998,185.744995,109.928696,546988902
2011-01-31,185.291000,195.091003,170.873001,176.518005,104.467918,476317662
2011-02-28,178.891006,205.091003,177.873001,202.945007,120.108093,451961713
2011-03-31,202.690994,225.199997,194.908997,202.626999,119.919907,408997228
2011-04-30,202.509003,203.326996,182.363998,197.473007,116.869629,397682465
2011-05-31,197.054993,199.908997,182.436005,199.026993,117.789322,358906985
2011-06-30,202.063995,202.145004,182.473007,188.500000,120.083611,307079137
2011-07-31,191.417999,192.673004,147.981995,158.772995,101.146080,493020344
2011-08-31,162.091003,168.727005,151.455002,159.164001,101.395149,431151925
2011-09-30,156.363998,173.391006,138.436005,169.300003,107.852280,435746671
2011-10-31,166.899994,167.908997,128.164001,129.535995,82.520691,734879700
2011-11-30,137.091003,144.000000,116.544998,124.482002,79.301048,693176404
2011-12-31,125.482002,164.882004,124.564003,164.026993,104.493126,602424998
2012-01-31,165.091003,181.600006,159.636002,164.781998,104.974091,650406453
2012-02-29,164.091003,174.108994,153.354996,161.854996,103.109451,571225419
2012-03-31,161.417999,167.054993,150.408997,160.427002,102.199753,459128469
2012-04-30,160.417999,162.727005,139.699997,142.408997,90.721397,491265251
2012-05-31,142.544998,164.535995,139.526993,163.544998,117.200348,423734120
2012-06-30,163.817993,176.955002,160.744995,174.800003,125.265945,480581445
2012-07-31,173.091003,179.800003,162.735992,164.026993,117.545753,375129731
2012-08-31,164.582001,197.617996,159.391006,192.509003,137.956650,432550582
